episode_number,agent_wins,random_wins,draws
8370,9020,765,215
8380,8681,1087,232
8390,9065,724,211
8400,9043,752,205
8410,8666,1084,250
8420,8780,906,314
8430,8826,881,293
8440,9001,820,179
8450,8442,1393,165
8460,9207,667,126
8470,9231,625,144
8480,9312,524,164
8490,9204,723,73
8500,9318,479,203
8510,9244,597,159
8520,9279,657,64
8530,9390,533,77
8540,9363,560,77
8550,9387,436,177
8560,9057,676,267
8570,9011,709,280
8580,9323,485,192
8590,9352,439,209
8600,9323,487,190
8610,9180,578,242
8620,9381,492,127
8630,9345,528,127
8640,9388,534,78
8650,9362,476,162
8660,9390,450,160
8670,9390,500,110
8680,9341,482,177
8690,9300,598,102
8700,9380,532,88
8710,9330,434,236
8720,9331,581,88
8730,9359,501,140
8740,9318,474,208
8750,9333,439,228
8760,9321,465,214
8770,9300,483,217
8780,9432,404,164
8790,9360,461,179
8800,9399,480,121
8810,9359,426,215
8820,9352,509,139
8830,9336,454,210
8840,9341,548,111
8850,9339,477,184
8860,9413,482,105
8870,9389,445,166
8880,9400,447,153
8890,9311,560,129
8900,9433,417,150
8910,9420,417,163
8920,9314,461,225
8930,9364,475,161
8940,9366,438,196
8950,9444,433,123
8960,9360,415,225
8970,9345,435,220
8980,9363,443,194
8990,9445,395,160
9000,9323,483,194
9010,9329,438,233
9020,9368,419,213
9030,9344,472,184
9040,9413,362,225
9050,9422,425,153
9060,9478,292,230
9070,9277,612,111
9080,9378,578,44
9090,9367,476,157
9100,9448,348,204
9110,9374,396,230
9120,9385,405,210
9130,9383,394,223
9140,9295,387,318
9150,9393,380,227
9160,9224,484,292
9170,9360,323,317
9180,9306,374,320
9190,9357,517,126
9200,9332,483,185
9210,9376,511,113
9220,9441,370,189
9230,9472,319,209
9240,9323,406,271
9250,9349,408,243
9260,9385,330,285
9270,9297,441,262
9280,9421,385,194
9290,9450,340,210
9300,9372,368,260
9310,9399,390,211
9320,9388,539,73
9330,9392,546,62
9340,9347,597,56
9350,9451,500,49
9360,9532,283,185
9370,9495,344,161
9380,9516,409,75
9390,9398,552,50
9400,9404,511,85
9410,9383,555,62
9420,9457,339,204
9430,9548,260,192
9440,9334,617,49
9450,9560,288,152
9460,9397,374,229
9470,9400,414,186
9480,9397,473,130
9490,9492,441,67
9500,9434,336,230
9510,9443,292,265
9520,9314,504,182
9530,9361,491,148
9540,9511,344,145
9550,9437,360,203
9560,9490,442,68
9570,9457,461,82
9580,9422,479,99
9590,9343,502,155
9600,9395,525,80
9610,9493,311,196
9620,9448,414,138
9630,9412,383,205
9640,9339,502,159
9650,9473,335,192
9660,9521,283,196
9670,9331,507,162
9680,9491,355,154
9690,9447,521,32
9700,9437,527,36
9710,9442,488,70
9720,9505,426,69
9730,9397,545,58
9740,9401,568,31
9750,9384,585,31
9760,9436,443,121
9770,9463,463,74
9780,9423,506,71
9790,9422,548,30
9800,9361,588,51
9810,9449,373,178
9820,9402,550,48
9830,9447,407,146
9840,9413,375,212
9850,9327,610,63
9860,9351,473,176
9870,9495,348,157
9880,9481,337,182
9890,9452,386,162
9900,9488,350,162
9910,9487,357,156
9920,9381,461,158
9930,9423,536,41
9940,9417,369,214
9950,9467,354,179
9960,9345,509,146
9970,9369,462,169
9980,9430,473,97
9990,9425,465,110
10000,9470,256,274
